,x,y,elevation,demand,tw a,tw b,s,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
34,-33.88212244,151.2339262,11.71772957,10,20,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842,1.545,2.933,2.766,2.723,1.875,1.929,1.108,1.276,0.5,1.51,0.374,3.115,2.751,1.576,2.325,2.98,2.281,1.171,1.195,0.339,2.61,2.227,0.406,2.562,0.876,1.037,2.065,1.534,1.943,1.284,0.4,1.924,0.231,1.017,2.414,0.302,0.302,2.984,1.811,1.884,2.015,0.944,2.885,1.991,0.616,0.771,0.425,0.393,1.096,2.065,1.946,0.694,2.202,0.407,2.757,3.068,0.878,3.079,1.553,0.961,2.222,1.328,1.16,1.326,1.632
35,-33.88210358,151.2275815,39.26922607,11,39,83,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572,2.092,1.924,1.882,1.034,1.087,0.267,0.603,1.708,0.801,0.543,2.274,1.909,0.867,1.484,2.138,1.439,0.329,0.354,0.536,1.769,1.386,1.226,1.72,0.269,0.419,1.224,0.988,1.101,0.442,1.221,1.082,1.051,0.438,1.573,1.123,0.541,2.142,0.969,1.042,1.174,0.511,2.044,1.149,0.431,0.445,0.772,0.74,0.629,1.224,1.104,0.394,1.36,0.755,1.916,2.226,0.727,2.238,1.251,0.253,1.38,0.713,0.318,1.024,0.873
36,-33.88203575,151.222076,42.80260086,12,51,111,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.644,1.477,1.434,0.586,0.64,0.297,0.603,2.422,0.342,1.125,1.826,1.462,0.408,1.036,1.691,0.992,0.329,0.354,1.118,1.321,0.938,2.517,1.273,0.851,0.419,0.776,0.431,0.78,0.415,2.614,0.8,2.599,0.439,1.125,2.671,1.123,1.695,0.789,0.84,0.993,0.512,1.596,0.969,0.84,0.751,1.354,1.323,0.448,1.043,0.924,0.761,1.07,1.337,1.468,1.779,0.711,1.79,1.511,0.835,0.933,1.57,0.478,1.284,1.154
37,-33.8819914,151.2109819,21.29086113,6,14,79,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315,0.397,1.337,1.664,1.829,2.134,3.616,1.234,2.791,0.343,0.327,1.245,0.732,0.208,0.762,1.861,1.885,2.784,0.468,0.724,3.711,0.372,2.383,1.95,0.94,1.211,0.971,1.947,3.808,0.99,3.793,1.97,0.722,3.865,2.654,0.196,1.152,1.03,0.902,2.043,0.334,0.92,2.372,2.282,2.885,2.854,2.171,0.925,0.971,2.292,0.884,2.868,0.459,0.512,2.259,0.524,2.474,2.381,1.34,2.764,1.832,2.395,2.348
38,-33.88197024,151.2139764,47.5165329,5,59,114,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,1.15,1.431,1.641,1.947,3.429,1.047,2.604,0.579,0.112,1.058,0.499,0.444,0.529,1.673,1.698,2.596,0.156,0.491,3.524,0.159,2.195,1.763,0.753,1.024,0.783,1.759,3.621,0.803,3.605,1.783,0.283,3.677,2.467,0.448,0.964,0.843,0.669,1.856,0.578,0.687,2.184,2.095,2.698,2.666,1.984,0.744,0.738,2.105,0.541,2.681,0.443,0.646,2.071,0.657,2.241,2.194,1.152,2.576,1.644,2.162,2.16
39,-33.88189736,151.2140838,48.68965912,15,29,120,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.107,1.156,1.599,1.904,3.387,1.004,2.561,0.571,0.07,1.015,0.491,0.435,0.521,1.631,1.655,2.554,0.113,0.483,3.481,0.15,2.153,1.72,0.71,0.981,0.741,1.717,3.578,0.76,3.563,1.74,0.24,3.635,2.424,0.439,0.922,0.8,0.66,1.813,0.57,0.678,2.142,2.052,2.655,2.624,1.941,0.702,0.73,2.062,0.499,2.638,0.435,0.638,2.029,0.649,1.966,2.151,1.11,2.534,1.602,1.887,2.118
40,-33.88187745,151.2194396,50.41483688,15,30,73,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692,0.821,1.127,2.609,0.227,1.784,1.24,0.875,0.238,0.45,1.104,0.405,0.853,0.878,1.776,0.735,0.352,2.704,0.686,1.375,0.943,0.19,0.204,0.194,0.939,2.801,0.213,2.785,0.963,0.539,2.857,1.647,1.108,0.186,0.254,0.397,1.036,1.01,0.415,1.364,1.275,1.878,1.846,0.619,0.421,0.467,1.285,0.483,1.861,0.882,1.192,0.883,1.204,1.648,1.374,0.346,1.756,0.824,1.568,1.34
41,-33.88575894,151.2207565,56.77668381,12,51,97,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816,1.122,2.679,0.725,1.644,1.738,1.373,0.736,0.948,1.602,0.903,0.848,0.873,1.636,1.233,0.85,2.774,1.184,1.37,0.937,0.688,0.702,0.692,0.934,2.871,0.712,2.728,0.957,1.037,2.799,1.641,1.606,0.684,0.752,0.895,1.03,1.508,0.913,1.359,1.27,1.872,1.841,1.159,0.919,0.965,1.28,0.982,1.855,1.38,1.691,1.246,1.702,1.011,1.353,0.454,2.315,0.819,0.932,1.335
42,-33.88179349,151.2251507,40.98757935,12,41,74,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297,1.975,0.526,0.81,1.998,1.633,0.592,1.208,1.863,1.164,0.06,0.065,0.802,1.493,1.11,1.493,1.444,0.536,0.113,0.948,0.699,0.813,0.153,1.487,0.793,1.318,0.133,1.297,1.389,0.808,1.867,0.681,0.753,0.885,0.206,1.768,0.86,0.534,0.445,1.039,1.007,0.364,0.935,0.815,0.455,1.071,1.021,1.64,1.951,0.421,1.962,1.683,0.519,1.105,0.98,0.163,1.456,1.326
43,-33.88172468,151.2272075,30.82886887,10,24,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.755,0.885,1.139,2.309,1.945,0.951,1.519,2.174,1.475,0.298,0.302,1.131,1.804,1.421,1.661,1.756,0.629,0.24,1.069,0.937,1.05,0.391,1.655,1.031,1.485,0.26,1.608,1.557,0.975,2.178,0.918,0.991,1.122,0.333,2.079,1.098,0.661,0.572,1.206,1.175,0.491,1.172,1.053,0.582,1.309,1.189,1.951,2.262,0.548,2.273,1.994,0.849,1.416,1.309,0.492,1.767,1.637
44,-33.88172211,151.2374005,58.36863708,14,68,103,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.071,1.157,3.786,3.421,2.137,2.996,3.65,2.951,1.744,1.749,1.15,3.281,2.898,0.095,3.232,1.642,1.63,2.736,2.095,2.74,1.793,0.192,2.759,0.27,1.61,3.085,0.198,0.681,3.654,2.446,2.43,2.537,1.537,3.556,2.513,1.534,1.46,0.491,0.918,1.689,2.587,2.468,1.454,3.029,0.727,3.428,3.738,1.472,3.75,2.035,1.383,2.892,0.964,1.968,1.808,1.268
45,-33.88169495,151.2211415,40.5398407,7,23,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.376,1.567,1.202,0.066,0.777,1.432,0.733,0.554,0.545,1.368,1.062,0.679,2.701,1.013,0.919,0.667,0.517,0.153,0.521,0.495,2.799,0.541,2.783,0.613,0.866,2.855,1.243,1.436,0.9,0.581,1.11,0.659,1.337,1.086,0.929,0.856,1.474,1.443,0.393,1.16,1.041,0.85,0.811,1.457,1.209,1.52,0.656,1.531,1.695,1.372,0.674,1.754,0.822,1.468,1.338
46,-33.88168745,151.232338,23.33976555,12,64,90,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.973,2.609,1.472,2.183,2.838,2.139,0.906,0.93,0.036,2.468,2.085,0.775,2.42,0.728,0.995,1.923,1.431,1.927,1.019,0.769,1.659,0.6,0.913,2.272,0.671,0.198,2.842,1.546,1.619,1.75,0.84,2.743,1.726,0.512,0.667,0.321,0.289,0.992,1.8,1.681,0.59,1.937,0.303,2.615,2.926,0.775,2.937,1.222,0.496,2.08,0.405,0.895,0.995,0.93
47,-33.88157175,151.2090806,15.23782825,8,59,101,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458,1.392,0.879,0.145,0.909,2.008,2.032,2.931,0.753,0.871,3.858,0.634,2.53,2.097,1.087,1.358,1.118,2.094,3.955,1.137,3.94,2.117,0.869,4.012,2.801,0.269,1.299,1.177,1.049,2.19,0.217,1.067,2.519,2.43,3.032,3.001,2.318,1.073,1.118,2.439,1.031,3.015,0.586,0.409,2.406,0.393,2.621,2.529,1.487,2.911,1.979,2.542,2.495
48,-33.88156625,151.2137161,45.12111664,15,14,77,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.042,0.421,0.365,0.451,1.658,1.683,2.581,0.14,0.413,3.508,0.08,2.18,1.747,0.738,1.009,0.768,1.744,3.606,0.787,3.59,1.767,0.267,3.662,2.451,0.369,0.949,0.828,0.591,1.84,0.5,0.608,2.169,2.08,2.682,2.651,1.969,0.729,0.66,2.09,0.526,2.665,0.365,0.568,2.056,0.579,2.163,2.179,1.137,2.561,1.629,2.084,2.145
49,-33.88155361,151.2204546,44.74905014,10,3,83,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711,1.366,0.667,0.785,0.81,1.708,0.996,0.613,2.635,0.947,1.307,0.874,0.451,0.181,0.455,0.871,2.732,0.475,2.717,0.894,0.8,2.789,1.578,1.369,1.245,0.515,0.658,0.967,1.271,0.676,1.296,1.207,1.809,1.778,1.096,0.682,0.728,1.216,0.745,1.792,1.143,1.454,1.183,1.465,1.629,1.306,0.608,1.688,0.756,1.402,1.272
50,-33.88155033,151.2160315,57.27972794,15,68,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.758,0.134,1.233,1.257,2.156,0.234,0.096,3.083,0.34,1.755,1.322,0.312,0.583,0.343,1.319,3.18,0.362,3.165,1.342,0.193,3.237,2.026,0.762,0.524,0.402,0.274,1.415,0.664,0.292,1.744,1.654,2.257,2.226,1.543,0.297,0.343,1.664,0.36,2.24,0.529,0.732,1.631,0.743,1.745,1.753,0.986,2.136,1.204,1.666,1.72
51,-33.88150137,151.209899,17.0937767,10,15,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804,1.902,1.927,2.825,0.648,0.766,3.753,0.529,2.424,1.992,0.982,1.253,1.012,1.989,3.85,1.032,3.835,2.012,0.764,3.906,2.696,0.176,1.194,1.072,0.944,2.085,0.178,0.961,2.413,2.324,2.927,2.896,2.213,0.967,1.013,2.334,0.925,2.91,0.516,0.428,2.3,0.439,2.516,2.423,1.381,2.805,1.873,2.437,2.389
52,-33.88143518,151.2168504,54.49943542,14,44,113,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.161,1.185,2.084,0.264,0.038,3.011,0.371,1.683,1.25,0.24,0.511,0.271,1.247,3.108,0.29,3.093,1.27,0.223,3.165,1.954,0.793,0.452,0.33,0.229,1.343,0.694,0.247,1.672,1.582,2.185,2.154,1.471,0.253,0.299,1.592,0.315,2.168,0.559,0.762,1.559,0.773,1.683,1.681,0.923,2.064,1.132,1.603,1.648
53,-33.88140225,151.2247879,40.46514511,8,51,76,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.895,1.567,1.184,1.585,1.519,0.503,0.113,0.772,0.639,0.753,0.093,1.58,0.733,1.41,0.133,1.372,1.482,0.9,1.941,0.621,0.693,0.825,0.206,1.842,0.801,0.535,0.446,1.131,1.1,0.281,0.875,0.755,0.456,1.011,1.114,1.714,2.025,0.422,2.036,1.757,0.612,1.179,1.072,0.255,1.53,1.4
54,-33.88138452,151.2247389,40.82804108,14,38,117,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899,1.572,1.189,1.59,1.524,0.508,0.118,0.763,0.632,0.744,0.085,1.585,0.725,1.415,0.13,1.376,1.487,0.905,1.946,0.612,0.684,0.816,0.211,1.847,0.792,0.54,0.451,1.136,1.104,0.272,0.866,0.747,0.461,1.003,1.119,1.719,2.03,0.427,2.041,1.762,0.617,1.184,1.077,0.26,1.535,1.405
55,-33.88137165,151.2319866,13.9255085,14,61,89,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.461,2.077,0.739,2.412,0.72,0.897,1.915,1.395,1.92,1.011,0.734,1.651,0.564,0.877,2.265,0.636,0.163,2.834,1.539,1.611,1.743,0.804,2.736,1.718,0.476,0.631,0.285,0.254,0.956,1.793,1.673,0.555,1.929,0.268,2.608,2.918,0.739,2.93,1.215,0.489,2.072,0.398,0.888,0.988,0.923
56,-33.88132601,151.2147618,50.46472931,8,1,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226,3.368,0.214,2.04,1.607,0.597,0.868,0.628,1.604,3.465,0.647,3.45,1.627,0.127,3.522,2.311,0.636,0.809,0.687,0.404,1.7,0.538,0.422,2.029,1.94,2.542,2.511,1.828,0.589,0.473,1.949,0.386,2.525,0.403,0.606,1.916,0.617,1.925,2.039,0.997,2.421,1.489,1.846,2.005
57,-33.88115192,151.2168007,54.64468384,7,65,113,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.985,0.332,1.656,1.224,0.214,0.485,0.245,1.221,3.082,0.264,3.067,1.244,0.185,3.138,1.928,0.754,0.426,0.304,0.176,1.317,0.656,0.194,1.645,1.556,2.159,2.128,1.445,0.199,0.245,1.566,0.262,2.142,0.521,0.724,1.532,0.735,1.75,1.655,0.614,2.038,1.105,1.671,1.622
58,-33.88114785,151.2366822,50.93941498,5,19,107,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.327,1.547,1.536,2.414,2.001,2.395,1.698,0.097,2.376,0.175,1.516,3.18,0.104,0.586,3.749,2.351,2.335,2.442,1.443,3.65,2.418,1.439,1.366,0.396,0.823,1.595,2.492,2.373,1.36,2.629,0.633,3.522,3.833,1.378,3.844,2.13,1.477,2.987,1.059,1.844,1.903,1.363
59,-33.88101412,151.2134756,46.2125206,6,29,50,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.991,1.558,0.549,0.82,0.579,1.555,3.417,0.598,3.401,1.578,0.33,3.473,2.262,0.412,0.76,0.639,0.51,1.651,0.419,0.528,1.98,1.891,2.493,2.462,1.78,0.534,0.58,1.901,0.492,2.476,0.285,0.487,1.867,0.499,2.082,1.99,0.948,2.372,1.44,2.003,1.956
60,-33.88094364,151.2277273,23.91780663,14,58,101,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,1.275,1.027,1.256,0.552,1.331,1.236,1.161,0.37,1.86,1.233,0.651,2.429,1.124,1.196,1.328,0.297,2.331,1.304,0.337,0.175,0.882,0.851,0.468,1.378,1.258,0.258,1.514,0.865,2.203,2.514,0.371,2.525,1.381,0.382,1.667,0.843,0.606,1.154,1.089
61,-33.8808597,151.2256688,29.51447678,12,0,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885,0.67,0.866,0.207,1.415,0.847,1.245,0.02,1.424,1.317,0.735,1.994,0.734,0.807,0.938,0.093,1.895,0.914,0.421,0.332,0.966,0.935,0.251,0.988,0.869,0.342,1.125,0.949,1.767,2.078,0.308,2.089,1.81,0.664,1.232,1.125,0.308,1.583,1.453
62,-33.88085605,151.2182742,51.25668335,12,28,64,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381,0.019,0.803,2.978,0.039,2.963,0.92,0.402,3.034,1.824,0.971,0.341,0.079,0.549,1.003,0.872,0.524,1.332,1.242,2.055,2.024,1.027,0.599,0.479,1.252,0.346,2.038,0.744,1.055,1.077,1.066,1.856,1.551,0.65,1.933,1.001,1.777,1.517
63,-33.88084858,151.2206963,41.14044189,12,36,81,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636,0.576,2.913,0.655,2.898,0.693,0.981,2.969,1.324,1.55,0.981,0.695,1.191,0.739,1.452,1.167,1.01,0.936,1.555,1.523,0.473,1.241,1.121,0.93,0.925,1.537,1.324,1.634,0.737,1.646,1.81,1.486,0.485,1.868,0.936,1.583,1.452
64,-33.88080277,151.2183627,51.35341263,6,45,106,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052,2.913,0.019,2.898,1.075,0.443,2.969,1.759,1.012,0.322,0.06,0.529,1.148,0.914,0.505,1.476,1.387,1.99,1.959,1.276,0.579,0.46,1.397,0.716,1.973,0.786,1.096,1.363,1.108,1.897,1.486,0.472,1.869,0.936,1.818,1.453
65,-33.88072165,151.2246694,36.54829407,13,11,79,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.673,0.739,1.503,0.117,1.416,1.575,0.993,1.985,0.626,0.699,0.831,0.24,1.887,0.806,0.584,0.495,1.224,1.193,0.259,0.881,0.761,0.504,1.017,1.207,1.759,2.069,0.44,2.081,1.801,0.705,1.223,1.166,0.349,1.574,1.444
66,-33.88071624,151.2367366,48.00811768,9,65,105,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.311,0.17,1.451,2.896,0.098,0.581,3.465,2.287,2.271,2.378,1.378,3.367,2.354,1.375,1.301,0.332,0.759,1.53,2.428,2.309,1.295,2.565,0.834,3.239,3.549,1.313,3.561,2.381,1.729,2.703,1.31,1.779,2.154,1.614
67,-33.8806298,151.2184541,51.73867035,15,35,116,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.917,1.094,0.462,2.989,1.778,1.031,0.302,0.04,0.51,1.167,0.933,0.486,1.496,1.407,2.009,1.978,1.296,0.56,0.441,1.417,0.697,1.992,0.805,1.116,1.383,1.127,1.917,1.506,0.491,1.888,0.956,1.837,1.472
68,-33.88062037,151.235351,36.7251091,12,69,105,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.438,3.261,0.072,0.411,3.83,2.273,2.257,2.364,1.365,3.732,2.34,0.724,1.287,0.318,0.443,1.517,2.414,2.295,1.282,2.551,0.457,3.604,3.915,1.299,3.926,2.211,1.559,3.068,1.14,1.268,1.984,1.444
69,-33.88062004,151.2256353,28.51472855,13,68,120,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.444,1.297,0.715,2.013,0.744,0.817,0.948,0.073,1.915,0.924,0.402,0.312,0.946,0.915,0.202,0.998,0.879,0.322,1.135,0.929,1.787,2.098,0.288,2.109,1.83,0.684,1.252,1.145,0.328,1.603,1.472
70,-33.88056793,151.2152548,49.05658722,15,47,89,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.326,2.115,0.637,0.613,0.491,0.363,1.504,0.557,0.381,1.833,1.744,2.346,2.315,1.633,0.387,0.432,1.753,0.322,2.329,0.432,0.625,1.72,0.636,1.935,1.843,0.801,2.225,1.293,1.856,1.809
71,-33.88056633,151.2357819,43.94672012,6,43,101,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482,3.426,2.248,2.232,2.339,1.339,3.327,2.315,1.336,1.262,0.293,0.72,1.491,2.389,2.269,1.256,2.525,0.529,3.199,3.51,1.274,3.521,2.283,1.631,2.664,1.212,1.74,2.056,1.516
72,-33.88055608,151.2317913,11.7833252,11,11,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.681,1.509,1.581,1.713,0.641,2.583,1.689,0.314,0.468,0.231,0.2,0.793,1.763,1.644,0.392,1.9,0.214,2.455,2.766,0.576,2.777,1.658,0.659,1.919,0.577,0.858,1.43,1.365
73,-33.88052023,151.2110059,26.99939156,6,0,119,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.024,0.902,0.774,1.915,0.123,0.792,2.244,2.155,2.757,2.726,2.044,0.798,0.843,2.164,0.756,2.74,0.346,0.258,2.131,0.27,2.346,2.254,1.212,2.636,1.704,2.267,2.22
74,-33.88041178,151.2194782,50.22618484,13,43,84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337,0.481,1.144,1.093,0.499,1.472,1.383,1.986,1.954,1.272,0.504,0.542,1.393,0.567,1.968,0.965,1.276,1.359,1.287,2.077,1.482,0.467,1.864,0.932,1.578,1.448
75,-33.8802456,151.2185881,52.43757629,9,45,68,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,1.207,0.973,0.446,1.536,1.447,2.05,2.018,0.948,0.52,0.401,1.457,0.657,2.032,0.845,1.156,1.423,1.167,1.957,1.546,0.531,1.928,0.996,1.877,1.512
